385.05,10.86911864824643,18.884867524512163,0.11555263175967184,38.64900053081006,10.98467128,19.092775210150677,6.929129,12.0,17.91380028,31.679162468949784,
385.55,12.63042926535066,20.37698599834923,-0.2018849853437577,40.04006340142413,12.42854428,20.05758575292236,6.718227059701492,12.0,19.146771339701495,33.458326369008496,
386.05,12.293111471293095,19.577576015737748,-0.12934819128634184,40.02566871678033,12.163763280000001,19.360133128594203,6.507325119402985,12.0,18.671088399402986,33.08184539997635,
386.55,11.689031583241205,18.241564184077852,-0.004553303234714808,40.00090358782744,11.68447828,18.23308482641052,6.296423179104478,12.0,17.98090145910448,32.29610707236292,
387.05,10.90819604781242,18.52470049882464,0.14387023219371808,38.196819783311604,11.052066279999998,18.780782239333355,6.0855212388059705,12.0,17.13758751880597,32.49549339158276,
387.55,10.406615304215897,17.58747712130525,0.2367459757900168,37.15536611079557,10.64336128,18.022736138742737,5.874619298507463,12.0,16.517980578507462,31.9895009592381,
388.05,9.068504889832317,15.251759273789279,0.4599123901729749,34.744558174087345,9.52841728,16.19262694046983,5.663717358208956,12.0,15.192134638208955,30.309443512209373,
388.55,8.831517364919454,14.719411403239416,0.4919029150857236,34.20490940449882,9.32342028,15.747464733546993,5.452815417910449,12.0,14.77623569791045,30.13890230062038,
389.05,7.869329346437534,13.068089633258545,0.6281879335671846,32.53897277223435,8.49751728,14.507495219709385,5.241913477611941,12.0,13.739430757611942,29.012743837985997,
389.55,7.367224647933629,12.223022844122292,0.6956536320708478,31.68937494128009,8.06287828,13.902551924096233,5.031011537313434,12.0,13.093889817313434,28.56589482665076,
390.05,6.755744051196971,11.172852523701385,0.7678202288072061,30.63536461233445,7.523564279999999,13.159106635302988,4.820109597014927,12.0,12.343673877014925,27.94417693135547,
390.55,5.890246146624739,9.70641440352173,0.857929133379011,29.166114958487277,6.748175280000002,12.18042305626191,4.6092076567164195,12.0,11.357382936716421,26.961361200464683,
391.05,5.208584929519472,8.576173016642503,0.9222453504839347,28.035473806212522,6.130830280000001,11.50338660064655,4.398305716417913,12.0,10.529135996417914,26.267657344809507,
391.55,4.715629031449575,7.76204531691798,0.9611342485535775,27.222039917836668,5.676763279999999,11.056821999520865,4.187403776119406,12.0,9.864167056119406,25.844542877612337,
392.05,4.303751612640652,7.080066582529433,0.9850796673622852,26.541370045406147,5.28883128,10.704862558557702,3.9765018358208986,12.0,9.265333115820898,25.531193862174817,
392.55,3.6505429537188823,6.0174116862086136,1.0185643262837094,25.48243976079654,4.669107279999999,10.263701612293827,3.7655998955223913,12.0,8.43470717552239,24.87782922363058,
393.05,3.1687407249142403,5.245508525699901,1.0391615550880955,24.715033479956997,4.207902279999999,10.053600653799664,3.554697955223884,12.0,7.762600235223883,24.496753125730848,
393.55,2.8747419155526055,4.7715494617942324,1.041736364449569,24.244917911951585,3.9164782799999998,9.951232483767381,3.3437960149253767,12.0,7.2602742949253765,24.380799935442287,
394.05,2.5204614941922006,4.207578066532083,1.0444827858097778,23.687053116495086,3.564944279999999,9.91481351490384,3.1328940746268694,12.0,6.697838354626868,24.19647728745075,
394.55,2.1387517784859527,3.5976780197676046,1.0319955015158089,23.08652251458296,3.1707472800000005,9.940788356955817,2.921992134328362,12.0,6.092739414328363,23.93870890207633,
395.05,2.109441611855991,3.5291647201038296,0.9939806681457328,23.01930767355165,3.10342228,9.771571833038893,2.711090194029855,12.0,5.814512474029855,24.154037624463868,
395.55,2.1534126900433725,3.555405400827632,0.9255855899583375,23.045044039175885,3.0789982800000004,9.414235785474796,2.5001882537313476,12.0,5.579186533731348,24.369794953752038,
396.05,2.057580444643898,3.345043601990007,0.8179358353576986,22.83898922405983,2.8755162799999994,8.890064093682852,2.2892863134328403,12.0,5.16480259343284,24.18734589230278,
396.55,1.935689257976036,3.0998159628454935,0.7066080220254327,22.599656031558155,2.642297280000001,8.31449923298748,2.078384373134333,12.0,4.720681653134334,23.930320128766002,
397.05,1.8171252179839992,2.8808428504969577,0.6222450620173539,22.386938719889798,2.4393702799999986,7.856541674686971,1.8674824328358266,12.0,4.306852712835825,23.812994615112625,
397.55,2.3376264139754035,3.5846087741401425,0.5690548660262118,23.07369642038789,2.906681280000001,7.400080472331437,1.6565804925373193,12.0,4.56326177253732,24.99433058525779,
398.05,2.3629820256042913,3.6011803797924524,0.5440952543973222,23.089960069364665,2.9070772799999993,7.248745106068072,1.445678552238812,12.0,4.352755832238811,25.52353982513304,
398.55,2.1814377636109543,3.3228536912368307,0.510580516390539,22.817291125439358,2.692018279999999,7.02025797925402,1.2347766119403047,12.0,3.926794891940304,25.724908464428903,
399.05,1.9580968845253264,2.9945662867331673,0.48262239547602886,22.497281910806798,2.4407192799999997,6.850989845927966,1.0238746716417975,12.0,3.464593951641797,25.984522954293347,
399.55,1.430139781734635,2.267001306408254,0.4933104982664337,21.798147101889068,1.9234502800000008,7.276186812403058,0.8129727313432902,12.0,2.736423011343291,26.25226912651346,
400.05,1.2557651722016068,2.0155543601569685,0.48133110779935756,21.56195104106942,1.7370962799999994,7.431655284570929,0.6020707910447829,12.0,2.3391670710447823,27.17281635348013,
400.55,1.2584081681753823,2.00287297181776,0.44284511182556213,21.55014977069375,1.7012532799999995,7.091131188065638,0.3911688507462756,12.0,2.092422130746275,28.335185109333754,
401.05,1.3337241433382303,2.0866913458111838,0.39623613666273083,21.628365420333928,1.7299602800000002,6.562584537536276,0.18026691044776832,12.0,1.9102271904477686,29.716476026156368,
