2.665099,785.568742,44.37741635,60.876017
2.679757,785.049964,44.35170622,152.962838
2.710588,789.970518,44.29762865,168.009347
2.726939,774.234166,44.26894899,275.81832
2.741639,781.009759,44.24316519,427.23297
2.773419,763.324048,44.18742307,521.638885
2.788873,739.098558,44.16031676,583.121427
2.80359,752.020916,44.13450314,777.502712
2.833744,741.928272,44.08161302,850.580593
2.849717,751.329208,44.05359638,818.825856
2.86548,737.400731,44.02594808,807.70531
2.880344,752.335328,43.99987662,826.129993
2.911743,749.427012,43.94480278,836.574907
2.92795,731.819906,43.9163757,881.696218
2.943453,734.539577,43.88918344,821.217967
2.975019,744.852308,43.83381667,897.783586
2.991149,735.781506,43.80552465,762.857917
3.005816,730.90811,43.77979874,700.79103
3.021338,723.739503,43.75257315,727.067654
3.052173,733.297647,43.69848856,773.06545
3.067865,721.538617,43.67096479,815.301621
3.083805,722.324647,43.64300603,775.220168
3.113858,709.575218,43.59029307,777.228816
3.129273,698.885192,43.56325516,683.352408
3.144901,723.157841,43.53584365,697.905895
3.159947,721.507174,43.50945296,706.396953
3.193708,706.855549,43.45023617,741.840269
3.206586,703.758585,43.42764816,693.176469
3.22195,695.583859,43.4006997,755.188584
3.252561,694.0904,43.34700801,705.100468
3.267741,687.409132,43.32038229,734.006596
3.28359,700.881711,43.29258314,654.829765
3.314566,699.62406,43.23825124,672.524031
3.329457,704.717542,43.21213242,800.949026
3.345121,693.147161,43.18465777,681.489862
3.360479,679.187245,43.15771983,600.76091
3.392378,662.208968,43.10176899,711.016826
3.407679,700.048516,43.07493103,713.974995
3.421984,690.993436,43.04984006,660.289606
3.452223,665.54174,42.99680086,755.900753
3.468335,693.571619,42.96854041,715.198437
3.483936,698.209205,42.94117626,669.730197
3.499941,695.442372,42.91310349,719.507891
3.530383,685.554099,42.85970822,744.999319
3.546759,698.397853,42.83098471,639.162397
3.561822,687.016116,42.80456421,702.32491
3.592655,695.913992,42.75048313,723.105172
3.607586,704.041557,42.72429416,803.268068
3.622871,697.313128,42.69748427,599.172265
3.653871,718.928993,42.64311027,621.011623
3.669737,717.828548,42.6152813,688.611387
3.685568,699.419693,42.58751373,806.335825
3.701328,711.650342,42.55987069,824.504844
3.731703,718.881829,42.50659294,776.644482
3.747172,698.209204,42.47946031,694.034704
3.762115,713.646861,42.45325029,699.129345
3.793726,710.439853,42.3978046,787.637245
3.809571,700.410091,42.37001247,769.121241
3.824932,717.482694,42.34306927,652.894168
3.84082,711.021516,42.31520172,749.126164
3.871001,706.776946,42.26226425,696.645935
3.886968,707.798786,42.23425813,730.482351
3.903045,685.349731,42.20605907,611.406685
3.933692,714.291406,42.15230423,763.077053
3.949837,712.687903,42.1239859,774.142829
3.965078,695.772508,42.09725319,709.647295
3.980039,699.026677,42.07101159,710.395976
4.011281,701.636301,42.01621313,739.575998
4.027207,710.424133,41.98827892,685.634956
4.043257,725.594539,41.96012722,645.425692
4.073549,714.605819,41.90699505,700.352784
4.088606,733.061838,41.88058508,678.056912
4.103831,711.508854,41.85388043,692.73823
4.134445,715.14032,41.80018347,654.665421
4.149625,702.815349,41.77355775,764.903089
4.165652,700.079958,41.74544639,757.379827
4.181087,696.65286,41.7183734,759.114561
4.212386,713.646862,41.66347496,766.674353
4.227322,729.760506,41.63727721,750.495697
4.242646,699.35681,41.61039892,686.584493
4.274481,728.487134,41.55456033,757.708507
4.289655,724.667021,41.52794513,741.109857
4.304968,720.815468,41.50108613,693.395601
4.320204,724.069638,41.47436218,671.154505
4.350818,709.292246,41.42066523,644.001385
4.366343,710.188321,41.39343438,779.383535
4.38224,705.314928,41.36555104,669.803243
4.413475,701.762066,41.31076485,617.103911
4.42943,696.904392,41.28277978,740.032496
4.443779,708.537656,41.25761163,811.247827
4.47602,730.342168,41.20106092,660.326125
4.49241,732.543057,41.17231286,699.677155
4.50576,719.589257,41.14889696,672.542294
4.521869,706.556858,41.12064177,746.971432
4.55442,719.259126,41.06354732,759.023249
4.568279,705.047676,41.03923863,854.926591
4.583535,720.375291,41.01247961,733.842242
4.615475,709.685264,40.95645685,810.188738
4.630761,694.60918,40.92964521,679.116017
4.645721,706.242445,40.90340537,663.777331
4.66172,710.754267,40.87534312,740.251619
4.692611,721.601498,40.82116031,820.250207
4.708188,711.760385,40.79383825,716.476661
4.724741,702.390892,40.76480429,761.177968
4.754177,699.655503,40.71317354,843.23996
4.769482,708.003156,40.68632857,872.365201
4.784693,723.362209,40.65964848,697.303322
4.800568,698.445013,40.63180373,635.382512
4.83185,708.899232,40.5769351,648.822115
4.847059,703.302687,40.55025851,822.788398
4.862816,715.659102,40.52262074,758.110283
4.894028,715.627661,40.46787489,809.257459
4.909868,721.428572,40.44009153,866.887108
4.925877,725.453054,40.41201174,890.150814
4.940101,698.036277,40.38706285,806.792318
4.970613,691.795187,40.3335448,789.061544
4.986218,702.37517,40.30617363,826.130023
5.000858,698.680821,40.28049507,919.769067
5.031846,684.956714,40.22614212,868.585309
5.048755,695.63102,40.19648373,856.49697
5.062881,702.076478,40.17170673,836.392332
5.094011,715.64338,40.11710471,888.562109
